"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
05.01.2021 19:00:00,1017,-0.143,-5.79,-0.866
05.01.2021 19:15:00,1017,-0.158,-5.78,-0.610
05.01.2021 19:30:00,1017,-0.170,-5.79,-1.09
05.01.2021 19:45:00,1017,-0.161,-5.84,-1.57
05.01.2021 20:00:00,1017,-0.181,-5.85,-1.61
05.01.2021 20:15:00,1017,-0.202,-5.88,-1.82
05.01.2021 20:30:00,1017,-0.185,-5.86,-1.74
05.01.2021 20:45:00,1017,-0.219,-5.91,-1.10
05.01.2021 21:00:00,1017,-0.185,-5.89,-1.12
05.01.2021 21:15:00,1017,-0.205,-5.90,-1.07
05.01.2021 21:30:00,1017,-0.211,-5.93,-1.78
05.01.2021 21:45:00,1017,-0.236,-6.01,-1.98
05.01.2021 22:00:00,1017,-0.251,-6.04,-1.91
05.01.2021 22:15:00,1017,-0.227,-6.05,-1.78
05.01.2021 22:30:00,1017,-0.250,-6.04,-1.61
05.01.2021 22:45:00,1017,-0.252,-6.08,-1.69
05.01.2021 23:00:00,1017,-0.245,-6.06,-1.81
05.01.2021 23:15:00,1017,-0.281,-6.09,-2.00
05.01.2021 23:30:00,1017,-0.286,-6.10,-1.90
05.01.2021 23:45:00,1017,-0.274,-6.13,-1.79
06.01.2021 00:00:00,1017,-0.258,-6.08,-1.60
06.01.2021 00:15:00,1017,-0.256,-6.07,-1.94
06.01.2021 00:30:00,1017,-0.244,-6.09,-1.76
06.01.2021 00:45:00,1017,-0.265,-6.08,-1.45
06.01.2021 01:00:00,1016,-0.268,-6.08,-1.69
06.01.2021 01:15:00,1016,-0.279,-6.06,-1.06
06.01.2021 01:30:00,1016,-0.238,-6.05,-0.633
06.01.2021 01:45:00,1016,-0.238,-6.04,-0.654
06.01.2021 02:00:00,1016,-0.221,-5.99,-0.741
06.01.2021 02:15:00,1016,-0.233,-5.99,-1.07
06.01.2021 02:30:00,1016,-0.234,-6.03,-1.38
06.01.2021 02:45:00,1016,-0.277,-6.06,-1.86
06.01.2021 03:00:00,1016,-0.268,-6.07,-1.45
06.01.2021 03:15:00,1016,-0.272,-6.11,-0.924
06.01.2021 03:30:00,1016,-0.269,-6.02,-1.01
06.01.2021 03:45:00,1016,-0.253,-6.02,-0.949
06.01.2021 04:00:00,1016,-0.245,-6.03,-1.37
06.01.2021 04:15:00,1016,-0.230,-6.06,-2.11
06.01.2021 04:30:00,1016,-0.277,-6.11,-1.43
06.01.2021 04:45:00,1015,-0.256,-6.10,-1.71
06.01.2021 05:00:00,1015,-0.240,-6.12,-2.17
06.01.2021 05:15:00,1015,-0.294,-6.11,-1.50
06.01.2021 05:30:00,1015,-0.286,-6.10,-1.36
06.01.2021 05:45:00,1015,-0.271,-6.09,-1.46
06.01.2021 06:00:00,1015,-0.270,-6.06,-1.20
06.01.2021 06:15:00,1015,-0.232,-6.01,-1.23
06.01.2021 06:30:00,1015,-0.227,-6.01,-1.30
06.01.2021 06:45:00,1015,-0.228,-5.98,-1.27
06.01.2021 07:00:00,1015,-0.230,-5.98,-1.50
06.01.2021 07:15:00,1015,-0.249,-5.99,-1.61
06.01.2021 07:30:00,1015,-0.241,-5.99,-1.34
06.01.2021 07:45:00,1014,-0.258,-6.02,-1.42
06.01.2021 08:00:00,1015,-0.210,-6.02,-1.31
06.01.2021 08:15:00,1015,-0.122,-5.98,-1.06
06.01.2021 08:30:00,1014,0.245,-5.87,-0.500
06.01.2021 08:45:00,1015,0.957,-5.71,-0.119
06.01.2021 09:00:00,1015,2.83,-5.26,1.45
06.01.2021 09:15:00,1014,5.69,-4.45,5.14
06.01.2021 09:30:00,1014,9.80,-3.21,9.52
06.01.2021 09:45:00,1014,11.8,-2.56,11.5
06.01.2021 10:00:00,1014,11.3,-2.65,11.1
06.01.2021 10:15:00,1014,15.9,-1.18,15.1
06.01.2021 10:30:00,1014,23.1,0.993,21.5
06.01.2021 10:45:00,1014,36.7,5.53,33.9
06.01.2021 11:00:00,1014,32.7,4.49,30.1
06.01.2021 11:15:00,1014,30.3,3.39,28.3
06.01.2021 11:30:00,1014,26.9,2.62,25.3
06.01.2021 11:45:00,1014,34.0,4.50,31.4
06.01.2021 12:00:00,1013,29.1,3.14,26.9
06.01.2021 12:15:00,1013,44.6,8.02,40.7
06.01.2021 12:30:00,1013,41.6,7.02,37.8
06.01.2021 12:45:00,1013,61.2,14.2,55.0
06.01.2021 13:00:00,1013,54.0,11.6,47.7
06.01.2021 13:15:00,1012,64.2,16.1,55.6
06.01.2021 13:30:00,1012,67.0,15.3,58.0
06.01.2021 13:45:00,1012,54.8,11.9,47.9
06.01.2021 14:00:00,1012,58.7,13.1,51.6
06.01.2021 14:15:00,1012,56.6,12.4,50.0
06.01.2021 14:30:00,1012,49.6,9.89,44.0
06.01.2021 14:45:00,1012,36.0,5.44,32.7
06.01.2021 15:00:00,1012,33.9,4.68,31.1
06.01.2021 15:15:00,1012,23.8,1.60,22.8
06.01.2021 15:30:00,1012,12.5,-1.98,12.0
06.01.2021 15:45:00,1012,9.79,-2.98,9.23
06.01.2021 16:00:00,1012,4.78,-4.72,4.22
06.01.2021 16:15:00,1011,2.33,-5.51,1.77
06.01.2021 16:30:00,1011,0.806,-5.97,-0.340
06.01.2021 16:45:00,1011,0.0462,-6.19,-1.24
06.01.2021 17:00:00,1011,-0.276,-6.30,-1.74
06.01.2021 17:15:00,1011,-0.356,-6.34,-1.69
06.01.2021 17:30:00,1011,-0.374,-6.35,-1.38
06.01.2021 17:45:00,1011,-0.372,-6.34,-1.40
06.01.2021 18:00:00,1011,-0.358,-6.34,-1.29
06.01.2021 18:15:00,1011,-0.355,-6.34,-0.909
06.01.2021 18:30:00,1011,-0.358,-6.30,-0.921
06.01.2021 18:45:00,1011,-0.328,-6.29,-1.04
06.01.2021 19:00:00,1011,-0.330,-6.31,-0.962
06.01.2021 19:15:00,1011,-0.330,-6.27,-1.11
06.01.2021 19:30:00,1011,-0.333,-6.29,-1.30
06.01.2021 19:45:00,1011,-0.360,-6.28,-1.26
06.01.2021 20:00:00,1011,-0.346,-6.27,-1.30
06.01.2021 20:15:00,1011,-0.332,-6.28,-1.15
06.01.2021 20:30:00,1011,-0.302,-6.27,-1.33
06.01.2021 20:45:00,1011,-0.290,-6.25,-1.03
06.01.2021 21:00:00,1011,-0.314,-6.27,-1.20
06.01.2021 21:15:00,1010,-0.331,-6.28,-1.04
06.01.2021 21:30:00,1010,-0.332,-6.26,-1.01
06.01.2021 21:45:00,1010,-0.327,-6.27,-0.892
06.01.2021 22:00:00,1010,-0.330,-6.27,-1.05
06.01.2021 22:15:00,1010,-0.314,-6.25,-0.965
06.01.2021 22:30:00,1010,-0.347,-6.28,-1.26
06.01.2021 22:45:00,1010,-0.326,-6.29,-1.25
06.01.2021 23:00:00,1010,-0.332,-6.28,-0.733
06.01.2021 23:15:00,1010,-0.290,-6.28,-0.877
06.01.2021 23:30:00,1010,-0.338,-6.27,-1.08
06.01.2021 23:45:00,1010,-0.305,-6.27,-0.993
07.01.2021 00:00:00,1009,-0.317,-6.22,-0.770
07.01.2021 00:15:00,1009,-0.309,-6.22,-0.741
07.01.2021 00:30:00,1009,-0.309,-6.25,-0.830
07.01.2021 00:45:00,1009,-0.322,-6.24,-0.979
07.01.2021 01:00:00,1009,-0.319,-6.28,-0.978
07.01.2021 01:15:00,1009,-0.333,-6.31,-0.686
07.01.2021 01:30:00,1009,-0.332,-6.28,-0.727
07.01.2021 01:45:00,1009,-0.350,-6.28,-0.778
07.01.2021 02:00:00,1009,-0.350,-6.25,-0.812
07.01.2021 02:15:00,1009,-0.326,-6.24,-1.10
07.01.2021 02:30:00,1009,-0.304,-6.24,-0.839
07.01.2021 02:45:00,1009,-0.331,-6.22,-0.895
07.01.2021 03:00:00,1009,-0.298,-6.20,-0.452
07.01.2021 03:15:00,1009,-0.263,-6.18,-0.472
07.01.2021 03:30:00,1008,-0.271,-6.15,-0.435
07.01.2021 03:45:00,1008,-0.293,-6.15,-0.749
07.01.2021 04:00:00,1008,-0.266,-6.17,-0.781
07.01.2021 04:15:00,1008,-0.301,-6.18,-0.515
07.01.2021 04:30:00,1008,-0.275,-6.16,-0.535
07.01.2021 04:45:00,1008,-0.279,-6.13,-1.12
07.01.2021 05:00:00,1008,-0.317,-6.16,-1.39
07.01.2021 05:15:00,1008,-0.304,-6.21,-1.12
07.01.2021 05:30:00,1008,-0.295,-6.20,-1.04
07.01.2021 05:45:00,1008,-0.294,-6.19,-1.19
07.01.2021 06:00:00,1008,-0.295,-6.20,-1.10
07.01.2021 06:15:00,1008,-0.281,-6.19,-0.960
07.01.2021 06:30:00,1008,-0.283,-6.15,-0.991
07.01.2021 06:45:00,1007,-0.289,-6.17,-0.982
07.01.2021 07:00:00,1007,-0.284,-6.12,-0.741
07.01.2021 07:15:00,1008,-0.276,-6.11,-0.479
07.01.2021 07:30:00,1007,-0.263,-6.10,-0.496
07.01.2021 07:45:00,1007,-0.272,-6.12,-0.717
07.01.2021 08:00:00,1007,-0.235,-6.11,-0.583
07.01.2021 08:15:00,1007,-0.0210,-6.03,-0.330
07.01.2021 08:30:00,1008,0.930,-5.76,0.689
07.01.2021 08:45:00,1008,4.77,-4.43,4.60
07.01.2021 09:00:00,1008,18.7,0.784,17.7
07.01.2021 09:15:00,1008,41.6,8.02,36.3
07.01.2021 09:30:00,1008,34.5,5.69,30.4
07.01.2021 09:45:00,1008,17.1,-0.379,16.5
07.01.2021 10:00:00,1008,20.5,0.632,21.8
07.01.2021 10:15:00,1008,48.4,9.54,46.9
07.01.2021 10:30:00,1008,66.6,15.4,60.7
07.01.2021 10:45:00,1008,92.9,25.8,78.2
07.01.2021 11:00:00,1008,51.9,11.1,47.5
07.01.2021 11:15:00,1008,66.2,15.4,58.2
07.01.2021 11:30:00,1008,54.4,12.3,49.0
07.01.2021 11:45:00,1007,49.6,10.5,47.0
07.01.2021 12:00:00,1007,76.4,21.4,70.7
07.01.2021 12:15:00,1007,37.9,7.04,40.5
07.01.2021 12:30:00,1007,66.2,17.0,66.7
07.01.2021 12:45:00,1007,88.4,24.3,84.4
07.01.2021 13:00:00,1007,73.2,18.7,69.2
07.01.2021 13:15:00,1007,85.3,23.5,78.7
07.01.2021 13:30:00,1007,75.2,19.1,70.9
07.01.2021 13:45:00,1007,51.7,11.3,49.8
07.01.2021 14:00:00,1007,43.2,7.95,43.8
07.01.2021 14:15:00,1006,52.7,11.9,51.7
07.01.2021 14:30:00,1006,40.8,7.79,41.8
07.01.2021 14:45:00,1006,32.1,5.03,34.3
07.01.2021 15:00:00,1007,40.0,7.10,40.8
07.01.2021 15:15:00,1007,43.3,8.69,42.2
07.01.2021 15:30:00,1007,28.3,4.41,28.5
07.01.2021 15:45:00,1007,19.6,1.08,20.1
07.01.2021 16:00:00,1007,9.26,-2.58,9.46
07.01.2021 16:15:00,1007,3.12,-4.96,2.66
07.01.2021 16:30:00,1007,1.11,-5.59,0.392
07.01.2021 16:45:00,1007,0.0705,-5.86,-0.657
07.01.2021 17:00:00,1007,-0.188,-5.94,-1.22
07.01.2021 17:15:00,1007,-0.193,-5.96,-1.40
07.01.2021 17:30:00,1007,-0.211,-6.00,-1.58
07.01.2021 17:45:00,1007,-0.232,-6.01,-1.41
07.01.2021 18:00:00,1007,-0.224,-6.04,-1.66
07.01.2021 18:15:00,1007,-0.246,-6.02,-1.54
07.01.2021 18:30:00,1007,-0.216,-6.04,-1.30
07.01.2021 18:45:00,1007,-0.238,-6.06,-1.44
07.01.2021 19:00:00,1007,-0.247,-6.09,-1.26
07.01.2021 19:15:00,1007,-0.231,-6.11,-1.17
07.01.2021 19:30:00,1007,-0.261,-6.09,-0.793
07.01.2021 19:45:00,1007,-0.285,-6.10,-1.36
07.01.2021 20:00:00,1007,-0.260,-6.12,-2.13
07.01.2021 20:15:00,1007,-0.281,-6.13,-2.38
07.01.2021 20:30:00,1007,-0.298,-6.18,-1.99
07.01.2021 20:45:00,1007,-0.297,-6.19,-1.79
07.01.2021 21:00:00,1007,-0.290,-6.18,-0.981
07.01.2021 21:15:00,1007,-0.260,-6.19,-1.73
07.01.2021 21:30:00,1007,-0.303,-6.16,-0.781
07.01.2021 21:45:00,1007,-0.270,-6.14,-0.570
07.01.2021 22:00:00,1008,-0.225,-6.13,-0.766
07.01.2021 22:15:00,1007,-0.266,-6.08,-1.01
07.01.2021 22:30:00,1008,-0.283,-6.09,-0.897
07.01.2021 22:45:00,1008,-0.255,-6.09,-1.52
07.01.2021 23:00:00,1008,-0.262,-6.13,-1.08
07.01.2021 23:15:00,1008,-0.254,-6.08,-0.520
07.01.2021 23:30:00,1008,-0.256,-6.06,-0.856
07.01.2021 23:45:00,1008,-0.244,-6.08,-1.15
08.01.2021 00:00:00,1008,-0.257,-6.08,-0.820
08.01.2021 00:15:00,1008,-0.279,-6.09,-0.714
08.01.2021 00:30:00,1008,-0.268,-6.10,-0.775
08.01.2021 00:45:00,1008,-0.255,-6.08,-1.14
08.01.2021 01:00:00,1008,-0.252,-6.14,-1.71
08.01.2021 01:15:00,1008,-0.279,-6.13,-1.25
08.01.2021 01:30:00,1008,-0.269,-6.15,-1.82
08.01.2021 01:45:00,1008,-0.269,-6.18,-1.29
08.01.2021 02:00:00,1008,-0.269,-6.21,-1.91
08.01.2021 02:15:00,1008,-0.319,-6.24,-1.89
08.01.2021 02:30:00,1008,-0.270,-6.27,-1.58
08.01.2021 02:45:00,1008,-0.325,-6.27,-2.16
08.01.2021 03:00:00,1008,-0.336,-6.29,-1.75
08.01.2021 03:15:00,1008,-0.336,-6.30,-1.69
08.01.2021 03:30:00,1008,-0.319,-6.27,-1.24
08.01.2021 03:45:00,1008,-0.347,-6.22,-0.898
08.01.2021 04:00:00,1008,-0.319,-6.20,-1.28
08.01.2021 04:15:00,1008,-0.333,-6.17,-0.846
08.01.2021 04:30:00,1008,-0.304,-6.18,-0.694
08.01.2021 04:45:00,1009,-0.290,-6.19,-0.881
08.01.2021 05:00:00,1009,-0.304,-6.18,-0.841
08.01.2021 05:15:00,1009,-0.328,-6.18,-0.736
08.01.2021 05:30:00,1009,-0.286,-6.19,-0.802
08.01.2021 05:45:00,1009,-0.304,-6.16,-0.726
08.01.2021 06:00:00,1009,-0.278,-6.16,-0.267
08.01.2021 06:15:00,1009,-0.286,-6.17,-0.767
08.01.2021 06:30:00,1009,-0.314,-6.14,-1.83
08.01.2021 06:45:00,1009,-0.306,-6.19,-1.16
08.01.2021 07:00:00,1009,-0.299,-6.21,-2.33
08.01.2021 07:15:00,1010,-0.377,-6.30,-2.66
08.01.2021 07:30:00,1010,-0.345,-6.34,-3.12
08.01.2021 07:45:00,1010,-0.340,-6.35,-2.75
08.01.2021 08:00:00,1010,-0.348,-6.36,-2.55
08.01.2021 08:15:00,1010,0.0223,-6.27,-1.50
08.01.2021 08:30:00,1010,1.30,-5.93,-0.108
08.01.2021 08:45:00,1010,4.53,-4.91,3.34
08.01.2021 09:00:00,1011,5.43,-4.63,6.38
08.01.2021 09:15:00,1011,10.7,-2.79,12.1
08.01.2021 09:30:00,1011,20.2,0.444,21.7
08.01.2021 09:45:00,1011,47.2,11.8,44.7
08.01.2021 10:00:00,1011,64.8,19.9,60.2
08.01.2021 10:15:00,1011,68.2,21.6,64.4
08.01.2021 10:30:00,1011,76.9,22.9,73.1
08.01.2021 10:45:00,1012,103,32.9,94.5
08.01.2021 11:00:00,1012,116,41.5,105
08.01.2021 11:15:00,1012,97.7,33.3,92.6
08.01.2021 11:30:00,1012,113,43.8,107
08.01.2021 11:45:00,1012,169,79.7,149
08.01.2021 12:00:00,1012,227,116,201
08.01.2021 12:15:00,1012,244,127,222
08.01.2021 12:30:00,1012,230,116,216
08.01.2021 12:45:00,1012,235,109,222
08.01.2021 13:00:00,1012,210,89.7,197
08.01.2021 13:15:00,1012,164,67.1,157
08.01.2021 13:30:00,1012,138,54.8,132
08.01.2021 13:45:00,1012,112,48.4,116
08.01.2021 14:00:00,1012,72.0,25.0,77.9
08.01.2021 14:15:00,1012,74.7,25.0,78.3
08.01.2021 14:30:00,1012,63.0,20.1,68.6
08.01.2021 14:45:00,1012,67.9,20.9,73.5
08.01.2021 15:00:00,1012,72.4,22.4,79.8
08.01.2021 15:15:00,1012,43.4,11.4,47.2
08.01.2021 15:30:00,1013,31.7,6.03,31.9
08.01.2021 15:45:00,1013,14.3,-0.834,15.2
08.01.2021 16:00:00,1013,8.35,-3.14,8.32
08.01.2021 16:15:00,1013,5.33,-4.32,2.94
08.01.2021 16:30:00,1013,2.52,-5.38,-1.42
08.01.2021 16:45:00,1014,0.306,-6.13,-2.36
08.01.2021 17:00:00,1014,-0.242,-6.29,-3.30
08.01.2021 17:15:00,1014,-0.315,-6.34,-3.97
08.01.2021 17:30:00,1014,-0.306,-6.32,-3.33
08.01.2021 17:45:00,1014,-0.349,-6.32,-4.59
08.01.2021 18:00:00,1014,-0.336,-6.31,-2.28
08.01.2021 18:15:00,1014,-0.331,-6.28,-3.78
08.01.2021 18:30:00,1014,-0.351,-6.35,-4.63
08.01.2021 18:45:00,1014,-0.380,-6.37,-3.82
08.01.2021 19:00:00,1015,-0.338,-6.31,-2.16
08.01.2021 19:15:00,1015,-0.309,-6.22,-1.87
08.01.2021 19:30:00,1015,-0.297,-6.22,-2.85
08.01.2021 19:45:00,1015,-0.290,-6.17,-2.93
08.01.2021 20:00:00,1015,-0.295,-6.19,-3.31
08.01.2021 20:15:00,1015,-0.318,-6.24,-3.97
08.01.2021 20:30:00,1015,-0.342,-6.32,-4.37
08.01.2021 20:45:00,1015,-0.347,-6.36,-3.77
08.01.2021 21:00:00,1015,-0.360,-6.34,-3.14
08.01.2021 21:15:00,1015,-0.338,-6.32,-3.79
08.01.2021 21:30:00,1016,-0.352,-6.36,-4.02
08.01.2021 21:45:00,1016,-0.409,-6.42,-4.38
08.01.2021 22:00:00,1016,-0.398,-6.47,-4.38
08.01.2021 22:15:00,1016,-0.424,-6.50,-3.59
08.01.2021 22:30:00,1016,-0.379,-6.40,-2.74
08.01.2021 22:45:00,1016,-0.370,-6.36,-3.55
08.01.2021 23:00:00,1017,-0.338,-6.37,-2.86
08.01.2021 23:15:00,1017,-0.364,-6.32,-1.86
08.01.2021 23:30:00,1017,-0.365,-6.31,-1.25
08.01.2021 23:45:00,1017,-0.341,-6.29,-1.60
09.01.2021 00:00:00,1017,-0.336,-6.28,-1.83
09.01.2021 00:15:00,1017,-0.321,-6.25,-1.67
09.01.2021 00:30:00,1017,-0.303,-6.23,-1.97
09.01.2021 00:45:00,1017,-0.315,-6.24,-1.63
09.01.2021 01:00:00,1017,-0.329,-6.26,-3.70
09.01.2021 01:15:00,1017,-0.331,-6.30,-2.98
09.01.2021 01:30:00,1017,-0.331,-6.25,-3.74
09.01.2021 01:45:00,1017,-0.345,-6.27,-4.31
09.01.2021 02:00:00,1017,-0.335,-6.31,-4.53
09.01.2021 02:15:00,1017,-0.351,-6.35,-4.34
09.01.2021 02:30:00,1017,-0.371,-6.35,-4.13
09.01.2021 02:45:00,1017,-0.363,-6.34,-3.73
09.01.2021 03:00:00,1017,-0.351,-6.33,-3.70
09.01.2021 03:15:00,1017,-0.364,-6.34,-2.93
09.01.2021 03:30:00,1017,-0.369,-6.30,-1.50
09.01.2021 03:45:00,1017,-0.339,-6.26,-1.37
09.01.2021 04:00:00,1017,-0.333,-6.21,-1.83
09.01.2021 04:15:00,1018,-0.317,-6.20,-2.01
09.01.2021 04:30:00,1018,-0.294,-6.21,-1.44
09.01.2021 04:45:00,1018,-0.294,-6.14,-2.25
09.01.2021 05:00:00,1018,-0.296,-6.13,-2.13
09.01.2021 05:15:00,1018,-0.269,-6.15,-2.39
09.01.2021 05:30:00,1018,-0.295,-6.14,-1.49
09.01.2021 05:45:00,1018,-0.298,-6.16,-2.68
09.01.2021 06:00:00,1018,-0.286,-6.20,-2.83
09.01.2021 06:15:00,1018,-0.318,-6.18,-1.67
09.01.2021 06:30:00,1018,-0.300,-6.20,-1.42
09.01.2021 06:45:00,1018,-0.310,-6.23,-1.42
09.01.2021 07:00:00,1018,-0.308,-6.23,-1.01
09.01.2021 07:15:00,1018,-0.323,-6.24,-1.44
09.01.2021 07:30:00,1019,-0.310,-6.33,-2.58
09.01.2021 07:45:00,1019,-0.309,-6.26,-2.16
09.01.2021 08:00:00,1019,-0.280,-6.24,-2.09
09.01.2021 08:15:00,1019,0.212,-6.12,-1.32
09.01.2021 08:30:00,1019,1.27,-5.80,0.798
09.01.2021 08:45:00,1019,3.78,-5.08,3.50
09.01.2021 09:00:00,1019,10.3,-2.87,10.6
09.01.2021 09:15:00,1019,15.0,-1.04,16.9
09.01.2021 09:30:00,1019,27.1,3.04,28.5
09.01.2021 09:45:00,1019,36.4,6.20,37.7
09.01.2021 10:00:00,1020,34.0,5.56,36.6
09.01.2021 10:15:00,1020,121,41.1,110
09.01.2021 10:30:00,1020,196,77.8,179
09.01.2021 10:45:00,1020,135,54.3,132
09.01.2021 11:00:00,1020,114,48.5,118
09.01.2021 11:15:00,1020,200,104,212
09.01.2021 11:30:00,1020,221,124,243
09.01.2021 11:45:00,1020,218,113,223
09.01.2021 12:00:00,1020,204,81.5,187
09.01.2021 12:15:00,1020,159,51.5,139
09.01.2021 12:30:00,1020,122,36.0,106
09.01.2021 12:45:00,1020,127,37.7,110
09.01.2021 13:00:00,1019,124,36.6,111
09.01.2021 13:15:00,1019,136,42.8,121
09.01.2021 13:30:00,1019,147,47.2,128
09.01.2021 13:45:00,1019,112,32.4,100
09.01.2021 14:00:00,1019,86.1,23.8,77.8
09.01.2021 14:15:00,1019,64.7,16.0,59.2
09.01.2021 14:30:00,1019,78.6,21.4,69.7
09.01.2021 14:45:00,1019,62.4,15.7,58.6
09.01.2021 15:00:00,1019,60.5,13.8,60.9
09.01.2021 15:15:00,1019,44.6,11.7,43.9
09.01.2021 15:30:00,1020,34.4,6.39,33.4
09.01.2021 15:45:00,1020,22.8,1.84,22.2
09.01.2021 16:00:00,1020,11.3,-2.13,11.5
09.01.2021 16:15:00,1020,5.73,-4.16,5.04
09.01.2021 16:30:00,1020,2.76,-5.12,1.22
09.01.2021 16:45:00,1020,0.603,-5.85,-0.935
09.01.2021 17:00:00,1020,-0.177,-6.07,-0.883
09.01.2021 17:15:00,1020,-0.281,-6.16,-1.12
09.01.2021 17:30:00,1020,-0.320,-6.22,-2.80
09.01.2021 17:45:00,1020,-0.344,-6.32,-2.00
09.01.2021 18:00:00,1020,-0.361,-6.37,-1.69
09.01.2021 18:15:00,1020,-0.435,-6.49,-1.42
09.01.2021 18:30:00,1020,-0.454,-6.55,-1.26
09.01.2021 18:45:00,1020,-0.413,-6.53,-1.25
09.01.2021 19:00:00,1020,-0.430,-6.52,-0.884
09.01.2021 19:15:00,1020,-0.441,-6.54,-0.0904
09.01.2021 19:30:00,1020,-0.414,-6.48,-0.988
09.01.2021 19:45:00,1020,-0.442,-6.49,-1.32
09.01.2021 20:00:00,1020,-0.432,-6.56,-1.14
09.01.2021 20:15:00,1020,-0.434,-6.53,-0.620
09.01.2021 20:30:00,1020,-0.464,-6.55,-0.408
09.01.2021 20:45:00,1020,-0.458,-6.56,-0.398
09.01.2021 21:00:00,1020,-0.424,-6.57,-0.680
09.01.2021 21:15:00,1020,-0.423,-6.52,-0.383
09.01.2021 21:30:00,1021,-0.462,-6.51,-0.335
09.01.2021 21:45:00,1021,-0.427,-6.48,-0.105
09.01.2021 22:00:00,1021,-0.402,-6.44,-0.0851
09.01.2021 22:15:00,1021,-0.409,-6.43,-0.0893
09.01.2021 22:30:00,1021,-0.370,-6.39,-0.148
09.01.2021 22:45:00,1021,-0.370,-6.39,-0.753
09.01.2021 23:00:00,1021,-0.339,-6.36,-0.628
09.01.2021 23:15:00,1021,-0.336,-6.32,-0.363
09.01.2021 23:30:00,1021,-0.366,-6.28,-0.486
09.01.2021 23:45:00,1021,-0.368,-6.29,-0.498
10.01.2021 00:00:00,1020,-0.345,-6.32,-0.420
10.01.2021 00:15:00,1020,-0.327,-6.28,-0.317
10.01.2021 00:30:00,1020,-0.347,-6.30,-0.355
10.01.2021 00:45:00,1020,-0.319,-6.26,-0.336
10.01.2021 01:00:00,1020,-0.341,-6.26,-0.311
10.01.2021 01:15:00,1020,-0.320,-6.26,-0.268
10.01.2021 01:30:00,1020,-0.302,-6.23,-0.293
10.01.2021 01:45:00,1020,-0.289,-6.20,-0.194
10.01.2021 02:00:00,1020,-0.283,-6.15,-0.244
10.01.2021 02:15:00,1020,-0.299,-6.18,-0.403
10.01.2021 02:30:00,1020,-0.307,-6.16,-0.287
10.01.2021 02:45:00,1020,-0.259,-6.20,-0.376
10.01.2021 03:00:00,1020,-0.291,-6.20,-0.374
10.01.2021 03:15:00,1020,-0.303,-6.21,-0.375
10.01.2021 03:30:00,1020,-0.303,-6.20,-0.349
10.01.2021 03:45:00,1020,-0.324,-6.22,-0.386
10.01.2021 04:00:00,1020,-0.312,-6.22,-0.610
10.01.2021 04:15:00,1020,-0.325,-6.28,-0.685
10.01.2021 04:30:00,1020,-0.369,-6.31,-0.632
10.01.2021 04:45:00,1020,-0.379,-6.33,-0.534
10.01.2021 05:00:00,1019,-0.348,-6.34,-0.356
10.01.2021 05:15:00,1019,-0.406,-6.36,-0.606
10.01.2021 05:30:00,1019,-0.348,-6.40,-1.35
10.01.2021 05:45:00,1019,-0.382,-6.42,-2.00
10.01.2021 06:00:00,1019,-0.382,-6.40,-1.94
10.01.2021 06:15:00,1019,-0.401,-6.40,-2.61
10.01.2021 06:30:00,1019,-0.382,-6.47,-3.60
10.01.2021 06:45:00,1019,-0.401,-6.49,-3.62
10.01.2021 07:00:00,1019,-0.429,-6.51,-3.60
10.01.2021 07:15:00,1019,-0.459,-6.51,-3.60
10.01.2021 07:30:00,1019,-0.414,-6.53,-3.37
10.01.2021 07:45:00,1019,-0.436,-6.51,-3.10
10.01.2021 08:00:00,1019,-0.306,-6.50,-2.60
10.01.2021 08:15:00,1019,1.93,-5.76,-0.435
10.01.2021 08:30:00,1019,11.6,-2.01,8.76
10.01.2021 08:45:00,1019,16.1,-0.950,16.6
10.01.2021 09:00:00,1019,33.4,6.64,45.4
10.01.2021 09:15:00,1019,37.4,8.31,45.6
10.01.2021 09:30:00,1019,39.7,7.95,38.3
10.01.2021 09:45:00,1019,69.1,18.0,65.8
10.01.2021 10:00:00,1019,97.4,29.2,90.7
10.01.2021 10:15:00,1019,133,47.9,112
10.01.2021 10:30:00,1019,222,91.1,170
10.01.2021 10:45:00,1019,173,61.2,143
10.01.2021 11:00:00,1019,190,71.4,159
10.01.2021 11:15:00,1019,131,46.7,112
10.01.2021 11:30:00,1019,60.7,13.2,55.3
10.01.2021 11:45:00,1019,60.0,12.5,54.9
10.01.2021 12:00:00,1019,75.3,18.4,64.9
10.01.2021 12:15:00,1019,59.8,13.4,52.4
10.01.2021 12:30:00,1019,53.6,11.1,51.2
10.01.2021 12:45:00,1019,82.4,21.0,75.6
10.01.2021 13:00:00,1018,86.8,23.1,78.6
10.01.2021 13:15:00,1018,56.1,12.1,51.2
10.01.2021 13:30:00,1018,48.1,9.34,46.3
10.01.2021 13:45:00,1018,39.1,6.97,38.3
10.01.2021 14:00:00,1018,32.1,4.42,31.6
10.01.2021 14:15:00,1018,28.4,3.29,28.0
10.01.2021 14:30:00,1018,28.1,3.05,27.6
10.01.2021 14:45:00,1018,30.1,3.69,30.0
10.01.2021 15:00:00,1018,27.2,2.76,26.3
10.01.2021 15:15:00,1017,18.4,-0.00220,18.8
10.01.2021 15:30:00,1017,19.7,0.474,19.8
