"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
13.03.2022 19:00:00,1012,0.607,-3.87,-4.64
13.03.2022 19:15:00,1012,0.539,-4.00,-4.72
13.03.2022 19:30:00,1013,0.492,-4.06,-4.39
13.03.2022 19:45:00,1013,0.449,-4.13,-4.18
13.03.2022 20:00:00,1013,0.487,-4.12,-3.80
13.03.2022 20:15:00,1013,0.458,-4.15,-3.99
13.03.2022 20:30:00,1013,0.451,-4.24,-3.57
13.03.2022 20:45:00,1013,0.416,-4.24,-3.86
13.03.2022 21:00:00,1013,0.416,-4.29,-4.14
13.03.2022 21:15:00,1013,0.386,-4.37,-4.45
13.03.2022 21:30:00,1013,0.343,-4.39,-4.56
13.03.2022 21:45:00,1013,0.357,-4.48,-4.37
13.03.2022 22:00:00,1013,0.344,-4.49,-4.22
13.03.2022 22:15:00,1013,0.330,-4.53,-4.32
13.03.2022 22:30:00,1013,0.267,-4.58,-4.07
13.03.2022 22:45:00,1013,0.274,-4.65,-4.22
13.03.2022 23:00:00,1013,0.240,-4.72,-4.13
13.03.2022 23:15:00,1013,0.221,-4.76,-3.92
13.03.2022 23:30:00,1013,0.203,-4.78,-3.81
13.03.2022 23:45:00,1013,0.197,-4.83,-3.47
14.03.2022 00:00:00,1014,0.210,-4.82,-2.02
14.03.2022 00:15:00,1014,0.239,-4.78,-0.992
14.03.2022 00:30:00,1014,0.261,-4.71,-1.10
14.03.2022 00:45:00,1014,0.263,-4.67,-1.20
14.03.2022 01:00:00,1014,0.309,-4.62,-1.42
14.03.2022 01:15:00,1014,0.278,-4.63,-1.56
14.03.2022 01:30:00,1014,0.267,-4.65,-1.98
14.03.2022 01:45:00,1014,0.238,-4.69,-3.04
14.03.2022 02:00:00,1014,0.228,-4.73,-3.18
14.03.2022 02:15:00,1014,0.255,-4.77,-3.29
14.03.2022 02:30:00,1015,0.186,-4.83,-3.93
14.03.2022 02:45:00,1015,0.206,-4.88,-3.09
14.03.2022 03:00:00,1015,0.202,-4.82,-3.11
14.03.2022 03:15:00,1015,0.230,-4.79,-2.04
14.03.2022 03:30:00,1015,0.242,-4.76,-1.36
14.03.2022 03:45:00,1015,0.248,-4.68,-0.903
14.03.2022 04:00:00,1015,0.274,-4.67,-1.34
14.03.2022 04:15:00,1015,0.259,-4.67,-1.05
14.03.2022 04:30:00,1015,0.265,-4.67,-1.55
14.03.2022 04:45:00,1016,0.285,-4.66,-1.73
14.03.2022 05:00:00,1016,0.273,-4.66,-1.13
14.03.2022 05:15:00,1016,0.292,-4.65,-1.34
14.03.2022 05:30:00,1016,0.263,-4.70,-3.75
14.03.2022 05:45:00,1016,0.226,-4.87,-3.56
14.03.2022 06:00:00,1016,0.226,-4.81,-1.00
14.03.2022 06:15:00,1016,0.262,-4.75,-2.15
14.03.2022 06:30:00,1017,0.400,-4.85,-4.58
14.03.2022 06:45:00,1017,1.06,-4.79,-2.23
14.03.2022 07:00:00,1017,3.60,-4.10,0.934
14.03.2022 07:15:00,1017,7.60,-2.83,5.48
14.03.2022 07:30:00,1018,12.0,-1.39,10.5
14.03.2022 07:45:00,1018,13.6,-0.808,12.9
14.03.2022 08:00:00,1018,17.8,0.570,17.1
14.03.2022 08:15:00,1018,24.7,2.99,23.1
14.03.2022 08:30:00,1018,33.5,5.76,31.0
14.03.2022 08:45:00,1018,43.4,9.21,40.2
14.03.2022 09:00:00,1018,48.3,10.8,44.9
14.03.2022 09:15:00,1019,74.0,19.0,65.9
14.03.2022 09:30:00,1019,85.3,22.8,75.3
14.03.2022 09:45:00,1019,95.6,26.0,84.3
14.03.2022 10:00:00,1019,98.9,27.2,87.3
14.03.2022 10:15:00,1019,106,29.5,93.0
14.03.2022 10:30:00,1019,130,37.4,112
14.03.2022 10:45:00,1019,128,37.1,112
14.03.2022 11:00:00,1019,94.3,26.0,84.9
14.03.2022 11:15:00,1020,88.6,24.3,79.6
14.03.2022 11:30:00,1020,91.0,25.6,80.9
14.03.2022 11:45:00,1020,64.5,16.5,60.4
14.03.2022 12:00:00,1020,73.0,19.7,66.9
14.03.2022 12:15:00,1020,54.7,13.6,51.4
14.03.2022 12:30:00,1020,92.0,25.8,82.5
14.03.2022 12:45:00,1020,72.7,20.4,66.1
14.03.2022 13:00:00,1020,119,34.1,104
14.03.2022 13:15:00,1020,111,31.2,98.2
14.03.2022 13:30:00,1020,104,29.0,91.8
14.03.2022 13:45:00,1021,116,33.6,102
14.03.2022 14:00:00,1021,108,30.4,95.1
14.03.2022 14:15:00,1021,125,36.7,110
14.03.2022 14:30:00,1021,120,34.5,105
14.03.2022 14:45:00,1021,93.0,25.9,83.0
14.03.2022 15:00:00,1021,93.8,26.4,82.9
14.03.2022 15:15:00,1021,73.9,19.6,66.5
14.03.2022 15:30:00,1021,102,28.5,89.7
14.03.2022 15:45:00,1022,96.2,26.8,87.7
14.03.2022 16:00:00,1022,105,29.1,96.1
14.03.2022 16:15:00,1022,130,37.1,118
14.03.2022 16:30:00,1022,122,34.3,114
14.03.2022 16:45:00,1022,116,34.6,108
14.03.2022 17:00:00,1022,121,42.0,116
14.03.2022 17:15:00,1022,164,66.8,156
14.03.2022 17:30:00,1022,137,51.0,133
14.03.2022 17:45:00,1022,93.1,36.1,88.0
14.03.2022 18:00:00,1023,54.9,24.3,48.5
14.03.2022 18:15:00,1023,21.0,5.83,16.5
14.03.2022 18:30:00,1023,6.26,-2.33,2.92
14.03.2022 18:45:00,1023,1.30,-4.35,-3.22
14.03.2022 19:00:00,1023,0.267,-4.78,-4.63
14.03.2022 19:15:00,1023,0.164,-4.86,-4.52
14.03.2022 19:30:00,1024,0.159,-4.95,-4.88
14.03.2022 19:45:00,1024,0.136,-4.99,-4.10
14.03.2022 20:00:00,1024,0.164,-5.01,-3.54
14.03.2022 20:15:00,1024,0.143,-4.98,-3.67
14.03.2022 20:30:00,1024,0.152,-5.03,-4.15
14.03.2022 20:45:00,1024,0.109,-5.04,-4.02
14.03.2022 21:00:00,1025,0.114,-5.09,-4.11
14.03.2022 21:15:00,1025,0.0891,-5.13,-4.31
14.03.2022 21:30:00,1025,0.0955,-5.15,-4.47
14.03.2022 21:45:00,1024,0.0652,-5.24,-4.49
14.03.2022 22:00:00,1025,0.0542,-5.25,-4.41
14.03.2022 22:15:00,1025,0.0568,-5.25,-4.33
14.03.2022 22:30:00,1024,0.0782,-5.24,-4.69
14.03.2022 22:45:00,1024,0.0553,-5.28,-4.73
14.03.2022 23:00:00,1024,0.0292,-5.31,-4.69
14.03.2022 23:15:00,1024,0.0237,-5.34,-4.69
14.03.2022 23:30:00,1024,0.0387,-5.36,-4.77
14.03.2022 23:45:00,1025,0.00107,-5.34,-4.89
15.03.2022 00:00:00,1025,-0.0360,-5.45,-5.23
15.03.2022 00:15:00,1025,-0.0594,-5.58,-4.55
15.03.2022 00:30:00,1025,-0.132,-5.67,-4.25
15.03.2022 00:45:00,1025,-0.140,-5.72,-4.28
15.03.2022 01:00:00,1025,-0.120,-5.75,-4.20
15.03.2022 01:15:00,1025,-0.110,-5.75,-3.98
15.03.2022 01:30:00,1025,-0.101,-5.74,-3.98
15.03.2022 01:45:00,1024,-0.141,-5.73,-4.09
15.03.2022 02:00:00,1024,-0.117,-5.74,-4.13
15.03.2022 02:15:00,1024,-0.146,-5.79,-4.31
15.03.2022 02:30:00,1024,-0.113,-5.83,-4.11
15.03.2022 02:45:00,1024,-0.151,-5.81,-3.97
15.03.2022 03:00:00,1024,-0.163,-5.81,-3.97
15.03.2022 03:15:00,1024,-0.128,-5.84,-3.89
15.03.2022 03:30:00,1024,-0.197,-5.89,-3.77
15.03.2022 03:45:00,1024,-0.210,-5.86,-3.63
15.03.2022 04:00:00,1024,-0.204,-5.86,-3.74
15.03.2022 04:15:00,1024,-0.189,-5.89,-3.60
15.03.2022 04:30:00,1024,-0.204,-5.90,-2.34
15.03.2022 04:45:00,1024,-0.185,-5.81,-2.27
15.03.2022 05:00:00,1024,-0.141,-5.80,-3.06
15.03.2022 05:15:00,1024,-0.169,-5.80,-2.91
15.03.2022 05:30:00,1024,-0.149,-5.78,-1.78
15.03.2022 05:45:00,1024,-0.149,-5.69,-1.71
15.03.2022 06:00:00,1024,-0.110,-5.70,-2.13
15.03.2022 06:15:00,1024,0.0662,-5.65,-2.10
15.03.2022 06:30:00,1024,0.750,-5.46,-0.192
15.03.2022 06:45:00,1024,1.48,-5.25,1.48
15.03.2022 07:00:00,1024,3.59,-4.57,3.87
15.03.2022 07:15:00,1024,8.12,-3.11,8.17
15.03.2022 07:30:00,1024,14.1,-1.10,14.1
15.03.2022 07:45:00,1024,21.1,1.36,20.8
15.03.2022 08:00:00,1024,20.2,0.815,20.2
15.03.2022 08:15:00,1024,33.9,5.42,33.3
15.03.2022 08:30:00,1024,44.2,8.39,43.5
15.03.2022 08:45:00,1024,55.5,12.1,53.0
15.03.2022 09:00:00,1024,59.8,13.9,56.4
15.03.2022 09:15:00,1023,81.4,20.8,75.3
15.03.2022 09:30:00,1023,104,28.5,96.1
15.03.2022 09:45:00,1023,122,34.4,107
15.03.2022 10:00:00,1023,102,27.4,90.4
15.03.2022 10:15:00,1023,95.9,25.0,86.5
15.03.2022 10:30:00,1023,102,27.5,92.0
15.03.2022 10:45:00,1023,142,40.8,125
15.03.2022 11:00:00,1023,218,65.6,189
15.03.2022 11:15:00,1023,284,95.4,249
15.03.2022 11:30:00,1023,487,243,424
15.03.2022 11:45:00,1022,421,192,376
15.03.2022 12:00:00,1022,377,167,334
15.03.2022 12:15:00,1022,362,154,321
15.03.2022 12:30:00,1022,233,79.5,205
15.03.2022 12:45:00,1022,188,61.8,160
15.03.2022 13:00:00,1022,237,76.2,200
15.03.2022 13:15:00,1021,234,72.9,205
15.03.2022 13:30:00,1021,152,45.4,138
15.03.2022 13:45:00,1021,185,57.0,160
15.03.2022 14:00:00,1021,257,80.7,225
15.03.2022 14:15:00,1021,272,90.9,242
15.03.2022 14:30:00,1021,185,59.1,168
15.03.2022 14:45:00,1021,187,58.2,167
15.03.2022 15:00:00,1021,189,60.0,167
15.03.2022 15:15:00,1021,166,52.0,147
15.03.2022 15:30:00,1021,116,35.3,102
15.03.2022 15:45:00,1021,70.8,19.1,61.5
15.03.2022 16:00:00,1021,135,46.1,115
15.03.2022 16:15:00,1021,124,39.6,109
15.03.2022 16:30:00,1020,210,93.8,194
15.03.2022 16:45:00,1020,143,66.5,143
15.03.2022 17:00:00,1020,96.7,42.9,97.4
15.03.2022 17:15:00,1020,70.7,19.8,67.9
15.03.2022 17:30:00,1020,48.5,12.0,47.4
15.03.2022 17:45:00,1020,35.8,8.21,37.4
15.03.2022 18:00:00,1020,17.5,1.69,18.1
15.03.2022 18:15:00,1021,6.27,-2.47,5.48
15.03.2022 18:30:00,1021,1.80,-3.93,0.0861
15.03.2022 18:45:00,1021,0.675,-4.28,-1.43
15.03.2022 19:00:00,1021,0.397,-4.36,-2.00
15.03.2022 19:15:00,1021,0.376,-4.40,-1.83
15.03.2022 19:30:00,1021,0.399,-4.44,-1.96
15.03.2022 19:45:00,1021,0.332,-4.49,-1.87
15.03.2022 20:00:00,1021,0.333,-4.51,-1.80
15.03.2022 20:15:00,1021,0.336,-4.53,-2.26
15.03.2022 20:30:00,1021,0.286,-4.57,-2.76
15.03.2022 20:45:00,1021,0.290,-4.61,-2.20
15.03.2022 21:00:00,1021,0.306,-4.61,-1.82
15.03.2022 21:15:00,1021,0.293,-4.62,-2.19
15.03.2022 21:30:00,1021,0.275,-4.67,-3.54
15.03.2022 21:45:00,1021,0.252,-4.76,-4.82
15.03.2022 22:00:00,1022,0.204,-4.85,-4.81
15.03.2022 22:15:00,1022,0.201,-4.89,-4.74
15.03.2022 22:30:00,1022,0.189,-4.96,-4.74
15.03.2022 22:45:00,1022,0.171,-5.00,-4.62
15.03.2022 23:00:00,1022,0.152,-5.01,-3.23
15.03.2022 23:15:00,1022,0.145,-4.98,-1.79
15.03.2022 23:30:00,1022,0.174,-4.99,-1.37
15.03.2022 23:45:00,1022,0.166,-4.95,-1.41
16.03.2022 00:00:00,1022,0.183,-4.94,-1.90
16.03.2022 00:15:00,1022,0.151,-4.97,-3.69
16.03.2022 00:30:00,1022,0.0864,-5.10,-4.77
16.03.2022 00:45:00,1022,0.0855,-5.18,-4.72
16.03.2022 01:00:00,1022,0.0567,-5.25,-4.51
16.03.2022 01:15:00,1022,0.0705,-5.27,-4.53
16.03.2022 01:30:00,1022,0.00900,-5.31,-4.35
16.03.2022 01:45:00,1022,0.0481,-5.34,-4.26
16.03.2022 02:00:00,1022,0.0160,-5.33,-4.27
16.03.2022 02:15:00,1022,0.0293,-5.37,-4.23
16.03.2022 02:30:00,1022,0.0179,-5.40,-4.16
16.03.2022 02:45:00,1022,-0.0203,-5.42,-4.03
16.03.2022 03:00:00,1022,0.00180,-5.48,-4.16
16.03.2022 03:15:00,1022,-0.0445,-5.48,-4.22
16.03.2022 03:30:00,1022,-0.0735,-5.52,-4.03
16.03.2022 03:45:00,1023,-0.0495,-5.51,-3.95
16.03.2022 04:00:00,1023,-0.0423,-5.50,-4.44
16.03.2022 04:15:00,1023,-0.0932,-5.58,-4.31
16.03.2022 04:30:00,1023,-0.0913,-5.63,-3.93
16.03.2022 04:45:00,1023,-0.0787,-5.66,-3.73
16.03.2022 05:00:00,1023,-0.102,-5.64,-3.62
16.03.2022 05:15:00,1023,-0.0714,-5.63,-3.60
16.03.2022 05:30:00,1023,-0.105,-5.64,-3.53
16.03.2022 05:45:00,1023,-0.0969,-5.68,-3.98
16.03.2022 06:00:00,1023,-0.0938,-5.74,-3.43
16.03.2022 06:15:00,1023,0.348,-5.57,-1.93
16.03.2022 06:30:00,1023,4.86,-4.01,3.13
16.03.2022 06:45:00,1023,5.75,-3.79,4.43
16.03.2022 07:00:00,1023,13.3,-1.31,12.8
16.03.2022 07:15:00,1023,22.3,1.59,22.2
16.03.2022 07:30:00,1023,37.2,6.63,36.0
16.03.2022 07:45:00,1023,52.4,12.2,49.4
16.03.2022 08:00:00,1023,63.3,15.7,60.5
16.03.2022 08:15:00,1023,93.0,26.1,84.9
16.03.2022 08:30:00,1023,116,33.8,104
16.03.2022 08:45:00,1024,140,44.4,126
16.03.2022 09:00:00,1024,162,58.9,148
16.03.2022 09:15:00,1024,326,181,295
16.03.2022 09:30:00,1024,379,237,357
16.03.2022 09:45:00,1024,385,250,365
16.03.2022 10:00:00,1024,497,349,472
16.03.2022 10:15:00,1024,519,375,495
16.03.2022 10:30:00,1023,511,372,488
16.03.2022 10:45:00,1023,572,433,547
16.03.2022 11:00:00,1023,600,471,576
16.03.2022 11:15:00,1023,579,437,554
16.03.2022 11:30:00,1023,659,486,626
16.03.2022 11:45:00,1023,613,447,585
16.03.2022 12:00:00,1023,590,429,560
16.03.2022 12:15:00,1023,559,397,532
16.03.2022 12:30:00,1023,499,309,471
16.03.2022 12:45:00,1022,516,287,481
16.03.2022 13:00:00,1022,611,386,579
16.03.2022 13:15:00,1022,592,407,560
16.03.2022 13:30:00,1022,678,503,655
16.03.2022 13:45:00,1022,642,495,625
16.03.2022 14:00:00,1022,595,481,579
16.03.2022 14:15:00,1022,574,474,561
16.03.2022 14:30:00,1021,557,458,546
16.03.2022 14:45:00,1021,526,422,519
16.03.2022 15:00:00,1021,473,376,466
16.03.2022 15:15:00,1021,380,292,373
16.03.2022 15:30:00,1021,344,258,340
16.03.2022 15:45:00,1021,299,209,292
16.03.2022 16:00:00,1020,174,83.6,172
16.03.2022 16:15:00,1020,131,44.9,126
16.03.2022 16:30:00,1020,127,40.2,119
16.03.2022 16:45:00,1020,115,35.8,111
16.03.2022 17:00:00,1019,106,34.0,102
16.03.2022 17:15:00,1019,85.6,26.9,83.7
16.03.2022 17:30:00,1019,54.4,14.6,53.7
16.03.2022 17:45:00,1019,30.1,5.48,30.1
16.03.2022 18:00:00,1019,17.8,1.92,17.0
16.03.2022 18:15:00,1019,8.91,-0.898,6.87
16.03.2022 18:30:00,1019,1.87,-3.62,-1.35
16.03.2022 18:45:00,1019,0.790,-3.90,-2.89
16.03.2022 19:00:00,1019,0.503,-4.02,-3.30
16.03.2022 19:15:00,1019,0.486,-4.12,-3.03
16.03.2022 19:30:00,1019,0.453,-4.08,-2.92
16.03.2022 19:45:00,1019,0.447,-4.13,-2.70
16.03.2022 20:00:00,1019,0.470,-4.18,-2.91
16.03.2022 20:15:00,1019,0.463,-4.17,-2.75
16.03.2022 20:30:00,1018,0.454,-4.18,-2.70
16.03.2022 20:45:00,1019,0.434,-4.17,-2.61
16.03.2022 21:00:00,1019,0.463,-4.19,-2.67
16.03.2022 21:15:00,1019,0.466,-4.17,-2.40
16.03.2022 21:30:00,1019,0.463,-4.16,-2.14
16.03.2022 21:45:00,1018,0.455,-4.19,-1.63
16.03.2022 22:00:00,1018,0.455,-4.19,-1.37
16.03.2022 22:15:00,1018,0.428,-4.21,-1.28
16.03.2022 22:30:00,1018,0.443,-4.20,-1.21
16.03.2022 22:45:00,1018,0.465,-4.24,-1.19
16.03.2022 23:00:00,1018,0.417,-4.23,-1.15
16.03.2022 23:15:00,1018,0.439,-4.23,-1.20
16.03.2022 23:30:00,1018,0.408,-4.25,-1.19
16.03.2022 23:45:00,1018,0.450,-4.26,-1.21
17.03.2022 00:00:00,1018,0.422,-4.27,-1.39
17.03.2022 00:15:00,1018,0.406,-4.28,-1.45
17.03.2022 00:30:00,1018,0.428,-4.29,-1.67
17.03.2022 00:45:00,1017,0.450,-4.32,-1.70
17.03.2022 01:00:00,1017,0.408,-4.27,-1.39
17.03.2022 01:15:00,1017,0.438,-4.28,-1.67
17.03.2022 01:30:00,1017,0.436,-4.30,-1.79
17.03.2022 01:45:00,1017,0.418,-4.30,-1.75
17.03.2022 02:00:00,1016,0.416,-4.33,-1.81
17.03.2022 02:15:00,1016,0.407,-4.37,-1.75
17.03.2022 02:30:00,1016,0.408,-4.34,-1.43
17.03.2022 02:45:00,1016,0.405,-4.34,-1.31
17.03.2022 03:00:00,1016,0.382,-4.32,-1.06
17.03.2022 03:15:00,1016,0.375,-4.32,-1.10
17.03.2022 03:30:00,1016,0.390,-4.35,-1.23
17.03.2022 03:45:00,1015,0.395,-4.35,-1.01
17.03.2022 04:00:00,1015,0.429,-4.37,-0.842
17.03.2022 04:15:00,1015,0.373,-4.42,-3.04
17.03.2022 04:30:00,1015,0.333,-4.44,-0.782
17.03.2022 04:45:00,1015,0.383,-4.36,-0.677
17.03.2022 05:00:00,1015,0.389,-4.36,-0.577
17.03.2022 05:15:00,1015,0.421,-4.30,-0.663
17.03.2022 05:30:00,1015,0.445,-4.32,-0.678
17.03.2022 05:45:00,1015,0.408,-4.29,-0.513
17.03.2022 06:00:00,1016,0.411,-4.26,-0.917
17.03.2022 06:15:00,1016,0.398,-4.33,-3.55
17.03.2022 06:30:00,1016,0.401,-4.57,-1.62
17.03.2022 06:45:00,1017,0.706,-4.59,-0.387
17.03.2022 07:00:00,1017,1.44,-4.39,0.760
17.03.2022 07:15:00,1017,2.98,-3.89,2.34
17.03.2022 07:30:00,1018,8.41,-2.26,8.17
17.03.2022 07:45:00,1018,23.6,2.80,23.9
17.03.2022 08:00:00,1019,61.7,16.0,58.8
17.03.2022 08:15:00,1019,30.7,4.99,31.5
17.03.2022 08:30:00,1020,33.3,5.65,34.0
17.03.2022 08:45:00,1020,35.2,6.56,34.6
17.03.2022 09:00:00,1020,61.8,14.7,56.8
17.03.2022 09:15:00,1021,63.6,15.6,58.6
17.03.2022 09:30:00,1021,73.0,18.7,64.9
17.03.2022 09:45:00,1021,81.6,22.3,72.3
17.03.2022 10:00:00,1022,90.5,24.4,80.7
17.03.2022 10:15:00,1022,92.8,26.2,84.7
17.03.2022 10:30:00,1022,82.4,21.8,77.4
17.03.2022 10:45:00,1023,147,42.6,129
17.03.2022 11:00:00,1023,97.7,27.1,93.6
17.03.2022 11:15:00,1023,173,51.5,153
17.03.2022 11:30:00,1024,454,248,402
17.03.2022 11:45:00,1024,534,319,496
17.03.2022 12:00:00,1024,532,314,496
17.03.2022 12:15:00,1025,532,349,505
17.03.2022 12:30:00,1025,689,514,652
17.03.2022 12:45:00,1025,675,498,644
17.03.2022 13:00:00,1026,665,512,639
17.03.2022 13:15:00,1026,628,461,596
17.03.2022 13:30:00,1026,702,534,675
17.03.2022 13:45:00,1026,618,471,595
17.03.2022 14:00:00,1026,643,523,619
17.03.2022 14:15:00,1026,613,511,594
17.03.2022 14:30:00,1027,586,483,571
17.03.2022 14:45:00,1027,558,453,544
17.03.2022 15:00:00,1027,532,435,518
17.03.2022 15:15:00,1027,497,415,483
17.03.2022 15:30:00,1028,461,383,447
17.03.2022 15:45:00,1028,422,346,410
17.03.2022 16:00:00,1028,384,308,375
17.03.2022 16:15:00,1028,340,268,334
17.03.2022 16:30:00,1028,295,225,293
17.03.2022 16:45:00,1029,248,177,250
17.03.2022 17:00:00,1029,202,130,208
17.03.2022 17:15:00,1029,155,85.4,163
17.03.2022 17:30:00,1029,117,55.9,126
17.03.2022 17:45:00,1029,91.3,49.7,88.1
17.03.2022 18:00:00,1030,74.6,54.9,53.1
17.03.2022 18:15:00,1030,43.9,33.9,22.2
17.03.2022 18:30:00,1030,8.61,-0.182,1.97
17.03.2022 18:45:00,1031,1.52,-4.60,-4.05
17.03.2022 19:00:00,1031,0.284,-5.06,-4.81
17.03.2022 19:15:00,1031,0.109,-5.15,-5.27
17.03.2022 19:30:00,1031,0.0605,-5.19,-5.26
17.03.2022 19:45:00,1031,0.0555,-5.23,-5.61
17.03.2022 20:00:00,1032,0.0203,-5.33,-5.36
17.03.2022 20:15:00,1032,0.0121,-5.36,-5.05
17.03.2022 20:30:00,1032,0.00533,-5.34,-5.01
17.03.2022 20:45:00,1033,0.0343,-5.31,-5.22
17.03.2022 21:00:00,1033,0.0229,-5.35,-5.02
17.03.2022 21:15:00,1033,0.00493,-5.37,-5.25
17.03.2022 21:30:00,1033,-0.0244,-5.42,-5.45
17.03.2022 21:45:00,1033,-0.0430,-5.49,-4.95
17.03.2022 22:00:00,1033,-0.0181,-5.49,-4.88
17.03.2022 22:15:00,1034,-0.0525,-5.47,-5.15
17.03.2022 22:30:00,1034,-0.0409,-5.52,-5.34
17.03.2022 22:45:00,1034,-0.0921,-5.62,-4.97
17.03.2022 23:00:00,1034,-0.125,-5.67,-5.01
17.03.2022 23:15:00,1034,-0.121,-5.72,-4.50
17.03.2022 23:30:00,1034,-0.140,-5.73,-4.37
17.03.2022 23:45:00,1034,-0.132,-5.73,-4.46
18.03.2022 00:00:00,1034,-0.123,-5.73,-4.48
18.03.2022 00:15:00,1035,-0.136,-5.69,-4.46
18.03.2022 00:30:00,1035,-0.101,-5.70,-4.55
18.03.2022 00:45:00,1035,-0.131,-5.67,-4.52
18.03.2022 01:00:00,1035,-0.129,-5.68,-4.59
18.03.2022 01:15:00,1035,-0.105,-5.69,-4.73
18.03.2022 01:30:00,1035,-0.145,-5.68,-4.30
18.03.2022 01:45:00,1035,-0.102,-5.67,-4.50
18.03.2022 02:00:00,1035,-0.124,-5.69,-4.57
18.03.2022 02:15:00,1035,-0.0955,-5.72,-4.24
18.03.2022 02:30:00,1035,-0.107,-5.78,-4.12
18.03.2022 02:45:00,1036,-0.179,-5.77,-4.24
18.03.2022 03:00:00,1036,-0.145,-5.81,-3.78
18.03.2022 03:15:00,1036,-0.137,-5.76,-4.32
18.03.2022 03:30:00,1036,-0.187,-5.84,-4.21
18.03.2022 03:45:00,1036,-0.169,-5.88,-3.71
18.03.2022 04:00:00,1036,-0.181,-5.86,-3.71
18.03.2022 04:15:00,1036,-0.142,-5.83,-3.39
18.03.2022 04:30:00,1036,-0.132,-5.72,-3.71
18.03.2022 04:45:00,1036,-0.0874,-5.66,-3.89
18.03.2022 05:00:00,1036,-0.0995,-5.67,-3.94
18.03.2022 05:15:00,1036,-0.0931,-5.67,-3.81
18.03.2022 05:30:00,1037,-0.0988,-5.66,-3.95
18.03.2022 05:45:00,1037,-0.108,-5.72,-4.07
18.03.2022 06:00:00,1037,-0.0828,-5.71,-3.59
18.03.2022 06:15:00,1037,0.757,-5.46,-1.91
18.03.2022 06:30:00,1037,4.06,-4.42,0.621
18.03.2022 06:45:00,1037,14.9,0.778,10.7
18.03.2022 07:00:00,1038,35.2,10.8,29.7
18.03.2022 07:15:00,1038,58.5,19.3,56.0
18.03.2022 07:30:00,1038,92.9,34.9,90.8
18.03.2022 07:45:00,1038,133,61.5,129
18.03.2022 08:00:00,1038,175,97.0,168
18.03.2022 08:15:00,1039,220,137,207
18.03.2022 08:30:00,1039,263,176,246
18.03.2022 08:45:00,1039,304,216,283
18.03.2022 09:00:00,1039,346,256,322
18.03.2022 09:15:00,1040,386,291,359
18.03.2022 09:30:00,1040,424,323,395
18.03.2022 09:45:00,1040,459,356,427
18.03.2022 10:00:00,1040,492,391,460
18.03.2022 10:15:00,1041,522,420,491
18.03.2022 10:30:00,1041,549,437,517
18.03.2022 10:45:00,1041,576,451,542
18.03.2022 11:00:00,1041,600,480,563
18.03.2022 11:15:00,1041,618,499,577
18.03.2022 11:30:00,1041,643,511,601
18.03.2022 11:45:00,1041,665,521,623
18.03.2022 12:00:00,1041,573,439,541
18.03.2022 12:15:00,1041,364,233,347
18.03.2022 12:30:00,1041,732,553,695
18.03.2022 12:45:00,1041,544,399,522
18.03.2022 13:00:00,1041,501,339,468
18.03.2022 13:15:00,1041,429,268,403
18.03.2022 13:30:00,1041,502,339,482
18.03.2022 13:45:00,1041,410,275,388
18.03.2022 14:00:00,1041,663,489,638
18.03.2022 14:15:00,1041,570,417,548
18.03.2022 14:30:00,1041,411,287,394
18.03.2022 14:45:00,1041,427,324,417
18.03.2022 15:00:00,1041,513,415,498
18.03.2022 15:15:00,1041,465,377,450
18.03.2022 15:30:00,1041,466,379,451
18.03.2022 15:45:00,1041,417,340,405
18.03.2022 16:00:00,1042,351,278,344
18.03.2022 16:15:00,1042,328,255,323
18.03.2022 16:30:00,1042,286,215,285
18.03.2022 16:45:00,1042,236,167,241
18.03.2022 17:00:00,1042,195,126,203
18.03.2022 17:15:00,1042,152,84.7,163
18.03.2022 17:30:00,1042,113,53.2,124
18.03.2022 17:45:00,1042,83.0,40.6,85.7
18.03.2022 18:00:00,1042,62.2,38.1,52.7
18.03.2022 18:15:00,1042,32.9,19.4,23.0
18.03.2022 18:30:00,1043,8.05,-1.08,3.85
18.03.2022 18:45:00,1043,2.27,-4.05,-2.36
18.03.2022 19:00:00,1043,0.567,-4.68,-4.38
18.03.2022 19:15:00,1043,0.202,-4.86,-4.71
18.03.2022 19:30:00,1043,0.158,-4.95,-4.82
18.03.2022 19:45:00,1043,0.142,-5.00,-4.71
18.03.2022 20:00:00,1043,0.129,-5.06,-4.87
18.03.2022 20:15:00,1043,0.118,-5.15,-5.11
18.03.2022 20:30:00,1044,0.0753,-5.26,-5.11
18.03.2022 20:45:00,1044,0.0186,-5.30,-4.95
18.03.2022 21:00:00,1044,0.0132,-5.38,-4.94
18.03.2022 21:15:00,1044,-0.00180,-5.39,-4.70
18.03.2022 21:30:00,1044,0.00627,-5.45,-4.84
18.03.2022 21:45:00,1044,-0.0415,-5.50,-4.69
18.03.2022 22:00:00,1044,-0.0699,-5.54,-4.74
18.03.2022 22:15:00,1044,-0.0461,-5.60,-4.49
18.03.2022 22:30:00,1044,-0.0627,-5.61,-4.36
18.03.2022 22:45:00,1044,-0.0972,-5.63,-4.53
18.03.2022 23:00:00,1044,-0.106,-5.64,-4.57
18.03.2022 23:15:00,1044,-0.111,-5.70,-4.44
18.03.2022 23:30:00,1044,-0.111,-5.73,-4.61
